player,PLAYER_ID,role,cluster_id,cluster_confidence,archetype,avg_distance,avg_xFG,avg_sdi,actual_fg_pct,pullup_rate,usage_pct,attempts_per_game,total_attempts,games_played,pct_rim,pct_midrange,pct_3pt,pct_corner_3,distance_std,distance_iqr,distance_entropy,layup_rate,dunk_rate,hook_rate,floater_rate
Bennedict Mathurin,1631097,Wing,Wing-0,0.9973725886277385,Wing – Shot Creator (Mixed),15.608938547486034,0.4395986705720013,0.4745658841951978,0.4329608938547486,0.7206703910614525,0.2297762188049538,12.785714285714286,358,28,0.39106145251396646,0.17318435754189945,0.43575418994413406,0.0782122905027933,10.204526292452574,21.0,1.53548754932779,0.24581005586592178,0.025139664804469275,0.00558659217877095,0.08659217877094973
Keegan Murray,1631099,Wing,Wing-0,0.9297658758151417,Wing – Shot Creator (Mixed),14.818532818532818,0.433870566352957,0.4562554021729111,0.42857142857142855,0.7644787644787645,0.18272363476648285,13.631578947368421,259,19,0.4749034749034749,0.16988416988416988,0.35521235521235517,0.0694980694980695,9.398266177405311,19.0,1.6014824369628415,0.1891891891891892,0.03861003861003861,0.007722007722007722,0.14285714285714285
Shaedon Sharpe,1631101,Wing,Wing-1,0.9524642175487246,Wing – Paint-Dominant,13.58224852071006,0.47508327090783276,0.45437605435193795,0.45680473372781066,0.6177514792899408,0.29451960566476837,17.97872340425532,845,47,0.47218934911242605,0.17751479289940827,0.3502958579881657,0.040236686390532544,10.364993817359412,22.0,1.5700560989551837,0.30177514792899407,0.0757396449704142,0.0035502958579881655,0.05325443786982249
Jalen Duren,1631105,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),3.3530655391120505,0.6232990875420145,0.28978568088437207,0.6300211416490487,0.16913319238900634,0.22144461915231117,11.0,473,43,0.9619450317124736,0.03805496828752643,0.0,0.0,3.352218483411549,3.0,0.9031082625999161,0.46511627906976744,0.25792811839323465,0.10359408033826638,0.08456659619450317
Tari Eason,1631106,Wing,Wing-0,0.9999999964060162,Wing – Shot Creator (Mixed),14.033088235294118,0.4675377991891319,0.4303831425048097,0.46691176470588236,0.6176470588235294,0.18769950215090145,9.714285714285714,272,28,0.47794117647058826,0.06985294117647059,0.4485294117647059,0.23161764705882354,10.492784765019586,21.0,1.5706024576258033,0.3235294117647059,0.05514705882352941,0.003676470588235294,0.0625
Nikola Jović,1631107,Wing,Wing-0,0.9996267803897344,Wing – Shot Creator (Mixed),15.09688581314879,0.4426257064602143,0.4666820462055122,0.3737024221453287,0.6851211072664359,0.2036350015723976,7.605263157894737,289,38,0.4256055363321799,0.05190311418685121,0.5224913494809689,0.1384083044982699,10.680864118774366,22.0,1.3986540995719123,0.2664359861591695,0.010380622837370242,0.03460207612456748,0.11764705882352941
Max Christie,1631108,Wing,Wing-0,0.9999999999998144,Wing – Shot Creator (Mixed),17.04175824175824,0.43742482340255506,0.4897059727297895,0.46593406593406594,0.7824175824175824,0.16246842758884217,9.680851063829786,455,47,0.3252747252747253,0.07032967032967033,0.6043956043956044,0.23956043956043954,9.63567693675592,19.0,1.4627886232641771,0.17142857142857143,0.041758241758241756,0.002197802197802198,0.07912087912087912
Mark Williams,1631109,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),2.9541547277936964,0.6467821481005035,0.2537584283682307,0.66189111747851,0.09742120343839542,0.16635877659966672,7.425531914893617,349,47,0.9713467048710602,0.025787965616045846,0.0028653295128939827,0.0028653295128939827,3.5932833557682438,4.0,0.8625239935414966,0.4699140401146132,0.3209169054441261,0.11174785100286533,0.06876790830945559
Jalen Williams,1631114,Wing,Wing-1,1.0,Wing – Paint-Dominant,9.827380952380953,0.4987130376854776,0.41136331342731725,0.47023809523809523,0.5565476190476191,0.247139497294385,14.0,336,24,0.6547619047619047,0.16666666666666666,0.17857142857142858,0.026785714285714284,8.654217864801938,13.0,1.5399525050923228,0.375,0.06845238095238096,0.0,0.07142857142857142
Caleb Love,1631126,Guard,Guard-4,1.0,Guard – Perimeter-Focused,18.063736263736264,0.4159500424018103,0.5185605692255794,0.3912087912087912,0.7736263736263737,0.22482641318918542,10.581395348837209,455,43,0.32087912087912085,0.08351648351648351,0.5956043956043956,0.07472527472527472,10.254809943570292,20.0,1.412226624388474,0.210989010989011,0.015384615384615385,0.0,0.09010989010989011
Ryan Rollins,1631157,Wing,Wing-0,0.793916229330579,Wing – Shot Creator (Mixed),14.357459379615953,0.45109401800107746,0.4707282506083172,0.465288035450517,0.6691285081240768,0.2299258490806946,13.816326530612244,677,49,0.4460856720827179,0.13146233382570163,0.4224519940915805,0.09453471196454949,10.511018087131582,22.0,1.556980269204532,0.30576070901033975,0.0206794682422452,0.004431314623338257,0.06646971935007386
Keon Ellis,1631165,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),19.682242990654206,0.4133551329937328,0.5293670460778499,0.397196261682243,0.8738317757009346,0.1328340843740612,5.35,214,40,0.205607476635514,0.102803738317757,0.6915887850467289,0.21962616822429903,8.706047901473095,12.0,1.3740658478893568,0.0794392523364486,0.04672897196261682,0.0,0.0514018691588785
Jaime Jaquez Jr.,1631170,Big,Big-1,1.0,Big – Paint-Dominant,7.905594405594406,0.49891858400410083,0.40306381987030165,0.5192307692307693,0.5,0.21489003144072494,12.170212765957446,572,47,0.7762237762237763,0.07167832167832168,0.15209790209790208,0.05244755244755245,8.025015846141788,8.0,1.3649861948478486,0.40559440559440557,0.03146853146853147,0.057692307692307696,0.20279720279720279
Peyton Watson,1631212,Wing,Wing-1,0.995741125952691,Wing – Paint-Dominant,12.18233082706767,0.4967378882023819,0.4235850910918484,0.49624060150375937,0.6127819548872181,0.20254687395965112,11.083333333333334,532,48,0.5526315789473684,0.10902255639097744,0.3383458646616541,0.13909774436090225,10.119745751122988,21.0,1.5836892211722735,0.2669172932330827,0.10902255639097744,0.007518796992481203,0.11466165413533834
Tyrese Martin,1631213,Wing,Wing-0,0.999999980697519,Wing – Shot Creator (Mixed),17.270588235294117,0.42404991440683254,0.48409566721477293,0.39215686274509803,0.7294117647058823,0.18158936781609195,6.891891891891892,255,37,0.3568627450980392,0.047058823529411764,0.596078431372549,0.12156862745098039,10.79375902568635,21.0,1.4685349827764667,0.24705882352941178,0.023529411764705882,0.0,0.08235294117647059
Moussa Diabaté,1631217,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),2.7295081967213113,0.6510664763686701,0.25795002250776944,0.639344262295082,0.11475409836065574,0.11754551355531924,5.083333333333333,244,48,0.9754098360655737,0.020491803278688523,0.004098360655737705,0.004098360655737705,3.344516758774991,3.0,0.8222962578095171,0.47540983606557374,0.3155737704918033,0.0942622950819672,0.0860655737704918
Collin Gillespie,1631221,Guard,Guard-1,1.0,Guard – Perimeter-Focused,20.23956442831216,0.3914063541267624,0.5287899302216771,0.44283121597096187,0.8802177858439202,0.18865678488687052,10.803921568627452,551,51,0.2250453720508167,0.11070780399274047,0.6642468239564429,0.11252268602540835,8.815933663281896,13.0,1.389820671948512,0.11978221415607986,0.0,0.0,0.05263157894736842
Jake LaRavia,1631222,Wing,Wing-0,0.999873119195908,Wing – Shot Creator (Mixed),13.807692307692308,0.4730945554897198,0.43558019834119305,0.46703296703296704,0.6208791208791209,0.14300584586604967,7.428571428571429,364,49,0.5054945054945055,0.013736263736263736,0.47802197802197804,0.23351648351648352,10.780880236878815,21.0,1.522019674260419,0.28846153846153844,0.06318681318681318,0.02197802197802198,0.057692307692307696
Dominick Barlow,1631230,Big,Big-2,1.0,Big – Paint-Dominant (Low Usage),7.616935483870968,0.5698652907548735,0.3346197536277981,0.5524193548387096,0.3629032258064516,0.13138662169948817,6.048780487804878,248,41,0.7258064516129032,0.036290322580645164,0.23790322580645162,0.18951612903225806,9.356330830144277,13.0,1.3038077953968827,0.45161290322580644,0.17338709677419356,0.012096774193548387,0.06048387096774194
Mouhamed Gueye,1631243,Wing,Wing-1,0.9999543339032977,Wing – Paint-Dominant,12.423963133640553,0.5233966699308688,0.42639063723647436,0.4377880184331797,0.6036866359447005,0.1303583304919874,4.617021276595745,217,47,0.511520737327189,0.059907834101382486,0.42857142857142855,0.3087557603686636,10.291806205015599,22.0,1.4819622033780129,0.17511520737327188,0.18433179723502305,0.03686635944700461,0.07834101382488479
Vince Williams Jr.,1631246,Guard,Guard-4,1.0,Guard – Perimeter-Focused,17.636363636363637,0.4200852512629049,0.48364174994701165,0.3522727272727273,0.8446969696969697,0.1932817347978711,7.764705882352941,264,34,0.3446969696969697,0.05303030303030303,0.6022727272727273,0.10606060606060606,9.43843185344137,16.0,1.430256605011378,0.13636363636363635,0.011363636363636364,0.007575757575757576,0.11363636363636363
AJ Green,1631260,Guard,Guard-0,1.0,Guard – Perimeter-Focused (Low Usage),23.34383954154728,0.3769287488648367,0.5482136524843401,0.44412607449856734,0.9570200573065902,0.1271580423398605,7.7555555555555555,349,45,0.06876790830945559,0.034383954154727794,0.8968481375358166,0.27793696275071633,5.5519333007951355,3.0,1.004599029320375,0.034383954154727794,0.0,0.0,0.014326647564469915
Sidy Cissoko,1631321,Wing,Wing-0,0.9999999999853262,Wing – Shot Creator (Mixed),16.757201646090536,0.4591030125695579,0.45963829188936584,0.411522633744856,0.7242798353909465,0.12674475692317877,5.4,243,45,0.34156378600823045,0.02880658436213992,0.6296296296296297,0.26337448559670784,10.226904012973614,21.0,1.3812507435782237,0.18518518518518517,0.08641975308641975,0.00411522633744856,0.05761316872427984
Simone Fontecchio,1631323,Guard,Guard-2,1.0,Guard – Perimeter-Focused (Low Usage),18.571014492753623,0.4209028058128966,0.4904857522337495,0.4028985507246377,0.7478260869565218,0.18685673200039402,7.1875,345,48,0.26666666666666666,0.03188405797101449,0.6985507246376811,0.21449275362318843,10.064401654040799,18.0,1.281777391951026,0.2144927536231884,0.017391304347826087,0.017391304347826087,0.028985507246376812
Victor Wembanyama,1641705,Wing,Wing-1,0.9999786490814211,Wing – Paint-Dominant,12.391376451077944,0.5135348079836674,0.4131833964938713,0.5091210613598673,0.6218905472636815,0.31658539534883723,16.2972972972973,603,37,0.49253731343283585,0.208955223880597,0.29850746268656714,0.026533996683250412,10.170934024601673,22.0,1.554453350438166,0.1956882255389718,0.15920398009950248,0.011608623548922056,0.04975124378109453
Brandon Miller,1641706,Wing,Wing-0,0.999969682289657,Wing – Shot Creator (Mixed),16.349040139616054,0.44027151322839125,0.46719654079047174,0.43106457242582896,0.8080279232111692,0.28091380677493016,16.37142857142857,573,35,0.3944153577661431,0.12216404886561955,0.48342059336823734,0.059336823734729496,9.941453789445827,19.0,1.512959217766401,0.12041884816753927,0.055846422338568937,0.013961605584642234,0.09947643979057591
Amen Thompson,1641708,Big,Big-1,1.0,Big – Paint-Dominant,7.769456681350954,0.5514840103323301,0.35896977061685076,0.5022026431718062,0.43612334801762115,0.19858429695763635,13.62,681,50,0.7650513950073421,0.11013215859030837,0.12334801762114539,0.07195301027900147,8.056127070797809,10.0,1.4232277783068303,0.3744493392070485,0.1776798825256975,0.005873715124816446,0.12187958883994127
Ausar Thompson,1641709,Big,Big-1,0.9999999999990639,Big – Paint-Dominant,5.5501285347043705,0.5719339167694898,0.33060964490184214,0.5141388174807198,0.34704370179948585,0.17743174799258793,8.456521739130435,389,46,0.87146529562982,0.07712082262210797,0.051413881748071974,0.02313624678663239,6.360370315512027,6.0,1.2144371536028788,0.4370179948586118,0.17737789203084833,0.02313624678663239,0.11311053984575835
Anthony Black,1641710,Wing,Wing-1,0.76515477496312,Wing – Paint-Dominant,12.81059390048154,0.49011503369668385,0.43339921038070256,0.45746388443017655,0.5826645264847512,0.21920363589506803,12.46,623,50,0.5313001605136436,0.08507223113964688,0.38202247191011235,0.11556982343499198,10.568384727858835,22.0,1.5368613674280966,0.30818619582664525,0.09791332263242375,0.009630818619582664,0.08346709470304976
Gradey Dick,1641711,Wing,Wing-0,0.9992250335787025,Wing – Shot Creator (Mixed),15.704626334519572,0.45437589875760054,0.47632159622217507,0.4234875444839858,0.6903914590747331,0.16119855412270417,5.403846153846154,281,52,0.3736654804270463,0.099644128113879,0.5266903914590747,0.2099644128113879,10.396167560652394,22.0,1.5228407928367198,0.24199288256227758,0.05693950177935943,0.010676156583629894,0.03202846975088968
Jarace Walker,1641716,Wing,Wing-0,0.9999879962001315,Wing – Shot Creator (Mixed),15.80316742081448,0.4364179412284065,0.47023426862248585,0.39819004524886875,0.7194570135746606,0.1914347699958558,8.666666666666666,442,51,0.4253393665158371,0.07239819004524888,0.502262443438914,0.08371040723981901,10.227112111649227,20.0,1.4637125052442497,0.2330316742081448,0.033936651583710405,0.013574660633484163,0.09954751131221719
Cason Wallace,1641717,Wing,Wing-0,0.9996826017120813,Wing – Shot Creator (Mixed),15.333333333333334,0.461401728560133,0.4450453271361425,0.41739130434782606,0.663768115942029,0.13067609393045043,7.040816326530612,345,49,0.41159420289855075,0.028985507246376812,0.5594202898550724,0.19420289855072465,10.630510426973133,22.0,1.4282178622491641,0.26956521739130435,0.06376811594202898,0.002898550724637681,0.06956521739130435
Keyonte George,1641718,Wing,Wing-0,0.9999627076962418,Wing – Shot Creator (Mixed),15.074646074646076,0.4327822851035206,0.48851740180210096,0.4594594594594595,0.7232947232947233,0.2721114940156831,16.53191489361702,777,47,0.4272844272844273,0.16216216216216217,0.41055341055341055,0.05791505791505791,9.44365210673167,20.0,1.5029836440491875,0.23680823680823682,0.03474903474903475,0.002574002574002574,0.148005148005148
Brice Sensabaugh,1641729,Wing,Wing-0,0.9999999999929587,Wing – Shot Creator (Mixed),17.01301518438178,0.4311068860783273,0.5013325860999865,0.455531453362256,0.8004338394793926,0.2190228907679687,9.604166666666666,461,48,0.351409978308026,0.10629067245119306,0.5422993492407808,0.1475054229934924,9.551453555314723,17.0,1.513458294564382,0.14967462039045554,0.0455531453362256,0.0,0.10845986984815618
Noah Clowney,1641730,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),17.524122807017545,0.43287801252046126,0.46985193308926937,0.38377192982456143,0.7521929824561403,0.20560584550060557,10.133333333333333,456,45,0.32894736842105265,0.03289473684210526,0.638157894736842,0.17982456140350878,9.935587568319368,19.0,1.3580424135947011,0.16885964912280702,0.046052631578947366,0.02850877192982456,0.08771929824561403
Bilal Coulibaly,1641731,Wing,Wing-1,0.9999889775541428,Wing – Paint-Dominant,12.205533596837945,0.5164913480949135,0.39817818533332133,0.391304347826087,0.5217391304347826,0.17091661791111024,8.161290322580646,253,31,0.5612648221343874,0.03162055335968379,0.4071146245059289,0.18181818181818182,10.631883811666656,21.0,1.4955184114545939,0.2964426877470356,0.16996047430830039,0.003952569169960474,0.07905138339920949
Toumani Camara,1641739,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),17.656880733944956,0.43969126718147594,0.47294520854327265,0.42935779816513764,0.7321100917431193,0.1583195387162679,10.686274509803921,545,51,0.3100917431192661,0.023853211009174313,0.6660550458715597,0.2018348623853211,10.184586528293309,19.0,1.3269301671928784,0.1908256880733945,0.047706422018348627,0.029357798165137616,0.05504587155963303
Brandin Podziemski,1641764,Wing,Wing-0,0.9999991059154558,Wing – Shot Creator (Mixed),16.225,0.4245230276135557,0.4896394400451412,0.45,0.7708333333333334,0.1836520244507656,9.23076923076923,480,52,0.38541666666666663,0.1375,0.47708333333333336,0.08958333333333333,9.806872031369942,18.25,1.521131153607391,0.21458333333333332,0.00625,0.004166666666666667,0.14166666666666666
Ben Sheppard,1641767,Guard,Guard-2,1.0,Guard – Perimeter-Focused (Low Usage),17.243362831858406,0.43256220404884005,0.4881075218581724,0.38495575221238937,0.7300884955752213,0.12318325520127077,5.65,226,40,0.3141592920353983,0.061946902654867256,0.6238938053097345,0.24336283185840707,10.333465600066996,21.0,1.4260385026476454,0.25663716814159293,0.01327433628318584,0.0,0.035398230088495575
Nae'Qwan Tomlin,1641772,Wing,Wing-1,0.9999999999999964,Wing – Paint-Dominant,9.923766816143498,0.5701822005775821,0.3646992032079046,0.4798206278026906,0.4349775784753363,0.15201602723211122,5.575,223,40,0.6278026905829597,0.0,0.3721973094170403,0.25112107623318386,10.943693736304441,22.0,1.2523753729674307,0.3183856502242152,0.22869955156950672,0.017937219730941704,0.03587443946188341
Tristan da Silva,1641783,Wing,Wing-0,0.998426875544709,Wing – Shot Creator (Mixed),15.21613832853026,0.45640784129619016,0.45658833539188676,0.42939481268011526,0.7089337175792507,0.1631610218187191,7.711111111111111,347,45,0.41786743515850144,0.07492795389048991,0.5072046109510087,0.1873198847262248,10.040206689222728,20.0,1.542228165369436,0.1786743515850144,0.06628242074927954,0.040345821325648415,0.12968299711815562
Pelle Larsson,1641796,Wing,Wing-1,0.9999979956701425,Wing – Paint-Dominant,11.60960960960961,0.48734928246486287,0.40190579440724955,0.4954954954954955,0.5495495495495496,0.1579259357870008,7.568181818181818,333,44,0.5915915915915916,0.03003003003003003,0.37837837837837834,0.12012012012012012,10.579482480061653,22.0,1.4416973892268827,0.3783783783783784,0.05405405405405406,0.012012012012012012,0.13813813813813813
Matas Buzelis,1641824,Wing,Wing-1,0.9997799336107147,Wing – Paint-Dominant,13.072881355932203,0.49910971964768963,0.4046956153625381,0.47627118644067795,0.5525423728813559,0.21040937556725361,11.346153846153847,590,52,0.5067796610169492,0.015254237288135594,0.4779661016949152,0.1559322033898305,11.30394000317621,24.0,1.3769819452463772,0.3474576271186441,0.09152542372881356,0.005084745762711864,0.05254237288135593
Ronald Holland II,1641842,Wing,Wing-1,0.999999865695358,Wing – Paint-Dominant,11.406340057636887,0.4994651454994138,0.4198337080385415,0.414985590778098,0.5129682997118156,0.18253108035654447,7.543478260869565,347,46,0.5734870317002881,0.05763688760806916,0.3688760806916426,0.2334293948126801,10.171038171738568,21.0,1.4842920508794948,0.3804034582132565,0.10086455331412104,0.002881844380403458,0.10086455331412104
Zaccharie Risacher,1642258,Wing,Wing-1,0.8745016785314615,Wing – Paint-Dominant,14.689944134078212,0.4855607096532664,0.4282852231117256,0.45251396648044695,0.6368715083798883,0.1775162281780182,9.179487179487179,358,39,0.4273743016759777,0.1005586592178771,0.4720670391061453,0.15083798882681565,10.920207645043932,23.0,1.469210411051422,0.2346368715083799,0.11452513966480447,0.0111731843575419,0.03910614525139665
Alex Sarr,1642259,Wing,Wing-1,1.0,Wing – Paint-Dominant,9.446619217081851,0.5194525153291574,0.36288066377575795,0.49644128113879005,0.4822064056939502,0.25018320137998146,14.05,562,40,0.701067615658363,0.08896797153024912,0.2099644128113879,0.01601423487544484,9.267359639176654,13.0,1.4230671491373283,0.2775800711743772,0.11743772241992882,0.1103202846975089,0.09786476868327403
Cody Williams,1642262,Wing,Wing-1,0.9999999999999999,Wing – Paint-Dominant,9.833333333333334,0.5328158652028177,0.3944410092137292,0.47549019607843135,0.4411764705882353,0.13314711056976586,6.0,204,34,0.6372549019607843,0.049019607843137254,0.3137254901960784,0.2303921568627451,9.565005319663383,20.0,1.3755664685555016,0.37254901960784315,0.1715686274509804,0.00980392156862745,0.08333333333333333
Reed Sheppard,1642263,Guard,Guard-1,1.0,Guard – Perimeter-Focused,18.85818181818182,0.4075267836680169,0.5077926557075134,0.41818181818181815,0.84,0.20678481064371604,11.0,550,50,0.2872727272727273,0.14727272727272728,0.5654545454545455,0.08181818181818182,9.252867244468003,14.75,1.5180906127430562,0.12363636363636364,0.02,0.012727272727272728,0.07636363636363637
Stephon Castle,1642264,Wing,Wing-1,0.999999798963582,Wing – Paint-Dominant,10.9901185770751,0.5010262786343472,0.4019675646159531,0.45454545454545453,0.5592885375494071,0.2476775548481686,12.341463414634147,506,41,0.616600790513834,0.07905138339920949,0.30434782608695654,0.06126482213438735,10.260464408929144,22.0,1.498718945420095,0.35375494071146246,0.08102766798418973,0.003952569169960474,0.08695652173913043
Ja'Kobe Walter,1642266,Wing,Wing-0,0.9999993866619241,Wing – Shot Creator (Mixed),16.694444444444443,0.45614619689196406,0.4723918844876631,0.4351851851851852,0.7222222222222222,0.13788870148170293,5.142857142857143,216,42,0.3425925925925926,0.023148148148148147,0.6342592592592593,0.24537037037037038,10.769429889972763,22.0,1.386808116658163,0.2037037037037037,0.06944444444444445,0.004629629629629629,0.05092592592592592
Bub Carrington,1642267,Guard,Guard-1,1.0,Guard – Perimeter-Focused,19.9445727482679,0.39685106114934715,0.5418867840605212,0.3995381062355658,0.8752886836027713,0.16582806739767467,8.66,433,50,0.21247113163972287,0.17321016166281755,0.6143187066974596,0.08314087759815242,8.5362340103003,12.0,1.3871419284228428,0.10161662817551963,0.016166281755196306,0.004618937644341801,0.046189376443418015
Isaiah Collier,1642268,Wing,Wing-1,1.0,Wing – Paint-Dominant,9.16,0.47321623896300846,0.41192620576102346,0.5046153846153846,0.5169230769230769,0.18328845247685788,7.386363636363637,325,44,0.7569230769230769,0.036923076923076927,0.20615384615384616,0.055384615384615386,8.819814952847317,9.0,1.3946402842322152,0.4584615384615385,0.015384615384615385,0.009230769230769232,0.17846153846153845
Donovan Clingan,1642270,Wing,Wing-1,1.0,Wing – Paint-Dominant,10.712082262210798,0.5505237595606957,0.32319436662722206,0.519280205655527,0.39331619537275064,0.14823733343713105,8.27659574468085,389,47,0.6169665809768637,0.02056555269922879,0.3624678663239075,0.03598971722365039,11.304792480366162,24.0,1.2281203119400494,0.37789203084832906,0.18766066838046272,0.04113110539845758,0.005141388174807198
Kyle Filipowski,1642271,Wing,Wing-1,0.9999999999495426,Wing – Paint-Dominant,10.868421052631579,0.4978261399125304,0.40513528082243255,0.4842105263157895,0.5289473684210526,0.17615362073741453,7.450980392156863,380,51,0.6368421052631579,0.02368421052631579,0.3394736842105263,0.17894736842105263,9.844090823911756,20.0,1.4494226763544094,0.3526315789473684,0.1,0.018421052631578946,0.10263157894736842
Jared McCain,1642272,Wing,Wing-0,0.999953033048632,Wing – Shot Creator (Mixed),16.238095238095237,0.42946405853641023,0.48566153659120365,0.3852813852813853,0.70995670995671,0.17792227269062272,6.6,231,35,0.38961038961038963,0.09523809523809523,0.5151515151515151,0.1341991341991342,10.384332839909396,21.5,1.5421882729040914,0.29004329004329005,0.0,0.0,0.05194805194805195
Kyshawn George,1642273,Wing,Wing-0,0.9748107445079546,Wing – Shot Creator (Mixed),15.823412698412698,0.4362163831306122,0.485034990025084,0.44642857142857145,0.7440476190476191,0.21681462655187558,12.292682926829269,504,41,0.4027777777777778,0.14285714285714285,0.45436507936507936,0.09722222222222221,10.184313721818029,20.0,1.5997357063059232,0.2261904761904762,0.01984126984126984,0.007936507936507936,0.07539682539682539
Yves Missi,1642274,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),2.4048780487804877,0.6340183432012341,0.2778043052271794,0.5317073170731708,0.08780487804878048,0.12138585998006285,5.0,205,41,0.9804878048780488,0.014634146341463415,0.004878048780487805,0.0,3.621419883187962,3.0,0.7690380216239922,0.5609756097560976,0.23902439024390243,0.11219512195121951,0.05853658536585366
Kel'el Ware,1642276,Wing,Wing-1,0.9999999999999996,Wing – Paint-Dominant,9.864197530864198,0.5723807728006982,0.35412499986139456,0.5358024691358024,0.40987654320987654,0.1719125589303656,8.4375,405,48,0.6419753086419753,0.019753086419753086,0.3382716049382716,0.11851851851851852,10.868649945786883,22.0,1.3245549953945726,0.2617283950617284,0.24938271604938272,0.07160493827160494,0.044444444444444446
Tyler Kolek,1642278,Wing,Wing-0,0.9974796968791811,Wing – Shot Creator (Mixed),14.471153846153847,0.43400225325684644,0.4616564753338262,0.4230769230769231,0.75,0.17559560245290315,5.073170731707317,208,41,0.4807692307692307,0.08173076923076923,0.43749999999999994,0.07211538461538461,10.249502620918589,21.0,1.4951621370444845,0.24519230769230768,0.0,0.004807692307692308,0.17307692307692307
Jaylon Tyson,1642281,Wing,Wing-1,0.997019905000185,Wing – Paint-Dominant,12.637113402061855,0.482714711149053,0.4133604777209242,0.5195876288659794,0.6144329896907217,0.18348534239254902,10.319148936170214,485,47,0.5298969072164949,0.041237113402061855,0.4288659793814433,0.1938144329896907,10.588483136002576,22.0,1.5157002290048909,0.29896907216494845,0.061855670103092786,0.016494845360824743,0.15257731958762888
Cam Spencer,1642285,Guard,Guard-1,1.0,Guard – Perimeter-Focused,19.254545454545454,0.39677617271588034,0.5251019939886579,0.4805194805194805,0.9038961038961039,0.17299057038380697,8.020833333333334,385,48,0.2649350649350649,0.12207792207792208,0.612987012987013,0.07012987012987013,8.592489232586864,14.0,1.3192023513372801,0.09090909090909091,0.0,0.005194805194805195,0.12987012987012986
Oso Ighodaro,1642345,Big,Big-0,1.0,Big – Paint-Dominant (Low Usage),4.158415841584159,0.6190617226372005,0.2873570526832941,0.6188118811881188,0.25742574257425743,0.11890066214599121,4.04,202,50,0.9702970297029703,0.024752475247524754,0.0049504950495049506,0.0,4.06717884369663,6.0,0.989087295372654,0.3217821782178218,0.3217821782178218,0.09405940594059406,0.24257425742574257
Ryan Dunn,1642346,Wing,Wing-1,0.9999994749026015,Wing – Paint-Dominant,12.364372469635628,0.5131997003793919,0.40647307483044975,0.44129554655870445,0.5546558704453441,0.14330955298731174,5.488888888888889,247,45,0.5303643724696356,0.020242914979757085,0.4493927125506073,0.32793522267206476,10.599356951988252,21.0,1.4433836073532211,0.3117408906882591,0.13360323886639677,0.0,0.08097165991902834
Jamal Shead,1642347,Wing,Wing-0,0.9999253549039406,Wing – Shot Creator (Mixed),16.205278592375368,0.4256078274146398,0.48654874356683964,0.36950146627565983,0.7800586510263929,0.1553593862383121,6.433962264150943,341,53,0.4193548387096774,0.04105571847507331,0.5395894428152492,0.10557184750733138,10.538114366785555,20.0,1.4347205862107488,0.19941348973607037,0.002932551319648094,0.008797653958944282,0.22580645161290322
Ajay Mitchell,1642349,Wing,Wing-1,0.9999987033963061,Wing – Paint-Dominant,11.56140350877193,0.45941598434224906,0.43539586851068135,0.4868421052631579,0.625,0.21309554469335612,10.604651162790697,456,43,0.611842105263158,0.08771929824561403,0.3004385964912281,0.09210526315789473,9.499830039168412,20.0,1.5153769635492302,0.35964912280701755,0.008771929824561403,0.006578947368421052,0.17982456140350878
Nique Clifford,1642363,Wing,Wing-0,0.9870651077782947,Wing – Shot Creator (Mixed),14.928030303030303,0.4439672423643346,0.47321668754902235,0.4015151515151515,0.7121212121212122,0.1468442697098323,5.866666666666666,264,45,0.4393939393939394,0.12878787878787878,0.4318181818181818,0.1477272727272727,9.896351168372485,19.0,1.6007233033096986,0.22727272727272727,0.045454545454545456,0.015151515151515152,0.09848484848484848
Quinten Post,1642366,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),17.900284900284902,0.4303803419125701,0.4519118643066303,0.4358974358974359,0.7692307692307693,0.18010328347318497,7.163265306122449,351,49,0.301994301994302,0.04843304843304843,0.6495726495726496,0.20797720797720798,9.955258477165286,19.0,1.3918922290758993,0.1396011396011396,0.039886039886039885,0.04843304843304843,0.09116809116809117
Jaylen Wells,1642377,Wing,Wing-0,0.9999999993876307,Wing – Shot Creator (Mixed),16.57171717171717,0.4374132031962582,0.48818997273224374,0.4080808080808081,0.7797979797979798,0.185223054820703,10.10204081632653,495,49,0.3292929292929293,0.15353535353535352,0.5171717171717172,0.18383838383838386,9.49996846792168,18.5,1.5098244509336527,0.1717171717171717,0.04040404040404041,0.006060606060606061,0.07878787878787878
Walter Clayton Jr.,1642383,Wing,Wing-0,1.0,Wing – Shot Creator (Mixed),17.13671875,0.41518934613376357,0.4893582530648446,0.3984375,0.7578125,0.1676085223537147,5.688888888888889,256,45,0.36328125,0.078125,0.55859375,0.0546875,9.88645634163718,19.0,1.3420948791964373,0.234375,0.0078125,0.0,0.08984375
